activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300TKFZR4QBNE5D40,36740,FL,12069.0,12069030111.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Joint,Joint,Joint,1,71,2,2,31,1,2,2,2,235000.0,93.442,6.875,0.66,2,14057.24,,5309.63,,,372,,12,2,1,2,2,245000,2,1,1,1,1,,95.0,45,1,3,1,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,2,1,2,2,45-54,25-34,No,No,1,1,1,,,,,10,,,,2112,12.83,85700,88.67,624,854,31
2023,549300TKFZR4QBNE5D40,99999,OH,39063.0,39063000302.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,465000.0,93.944,7.0,0.288,2,26871.91,,15523.13,4601.13,,372,,12,2,1,2,2,485000,1,1,3,5,1,,151.0,50%-60%,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,7013,9.53,79500,150.53,2279,2685,44
2023,549300TKFZR4QBNE5D40,99999,TN,47055.0,47055920301.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,235000.0,94.293,6.5,0.553,2,17277.38,,9984.97,4660.04,,372,,12,2,1,2,2,245000,2,1,1,1,1,,58.0,46,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4966,28.27,69500,95.0,1040,2152,39
2023,549300TKFZR4QBNE5D40,28940,TN,47093.0,47093005302.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,295000.0,96.5,7.125,0.763,2,15544.89,,7779.34,5889.34,,360,,,2,2,2,2,295000,1,1,3,5,1,,103.0,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3737,10.3,88600,105.34,1032,1513,35
2023,549300TKFZR4QBNE5D40,99999,SC,45029.0,45029970100.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,185000.0,96.5,7.5,0.904,2,11675.34,,4568.24,,,372,,12,2,1,2,2,185000,2,1,1,1,1,,55.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,1718,51.63,65200,82.67,492,761,41
2023,549300TKFZR4QBNE5D40,99999,GA,13161.0,13161960102.0,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,3,31,1,2,2,2,235000.0,98.462,6.75,-0.02,2,9323.22,,5434.62,,,372,,12,2,1,2,2,245000,2,1,1,1,1,,74.0,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4254,24.28,69100,91.46,1060,2120,29
2023,549300TKFZR4QBNE5D40,16740,SC,45091.0,45091061701.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,215000.0,96.213,,,3,,,,,,372,,12,2,1,2,2,225000,2,1,1,1,1,,56.0,45,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,4,,,,4473,10.31,98700,82.26,1746,2286,28
2023,549300TKFZR4QBNE5D40,22500,SC,45031.0,45031010300.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,165000.0,96.5,6.5,-0.054,2,11176.82,,4350.75,,,372,,12,2,1,2,2,175000,2,1,1,1,1,,45.0,44,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4790,30.56,73500,124.42,1487,2189,38
2023,549300TKFZR4QBNE5D40,99999,TN,47107.0,47107970202.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,205000.0,100.0,7.375,0.449,2,8381.3,,5838.0,4198.0,,360,,,2,2,2,2,205000,1,1,3,5,1,,70.0,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,3502,25.3,69500,71.47,826,1519,37
2023,549300TKFZR4QBNE5D40,36100,FL,12083.0,12083000201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,175000.0,45.063,8.0,0.531,2,7526.5,,4710.0,,,372,,12,2,1,2,2,395000,1,1,3,5,1,,102.0,36,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,2477,35.08,71700,84.89,704,1034,37
2023,549300TKFZR4QBNE5D40,19660,FL,12127.0,12127090101.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,385000.0,96.012,7.0,0.766,2,19473.24,,7518.84,,,372,,12,2,1,2,2,395000,2,1,1,1,1,,132.0,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4655,29.67,79400,110.0,1250,1758,34
2023,549300TKFZR4QBNE5D40,99999,GA,13023.0,13023790301.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,245000.0,96.5,,,3,,,,,,372,,12,2,1,2,2,255000,2,1,1,1,1,,103.0,50%-60%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,1,2.0,,,2491,37.25,69100,77.21,550,756,47
2023,549300TKFZR4QBNE5D40,36420,OK,40017.0,40017300202.0,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Female,3,0,2,3,1,1,2,2,2,195000.0,100.0,,,3,,,,,,372,,12,2,1,2,2,185000,2,1,1,1,1,,51.0,>60%,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,1,,,,4347,26.71,85800,122.17,1321,1797,35
2023,549300TKFZR4QBNE5D40,19300,AL,1003.0,1003010904.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,265000.0,94.664,6.5,0.266,2,14593.32,,5783.15,,,372,,12,2,1,2,2,275000,2,1,1,1,1,,134.0,41,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,>74,No,Yes,1,1,1,,,,,10,,,,7747,13.95,93000,101.55,2143,3002,27
2023,549300TKFZR4QBNE5D40,16740,SC,45023.0,45023020300.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,235000.0,95.205,6.875,0.423,2,17656.79,,9318.22,4469.04,,372,,12,2,1,2,2,245000,2,1,1,1,1,,85.0,41,1,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,25-34,<25,No,No,1,1,1,,,,,10,,,,3377,79.83,98700,46.7,766,1279,48
2023,549300TKFZR4QBNE5D40,14020,IN,18105.0,18105001301.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,255000.0,96.5,6.875,0.23,2,16582.11,,9569.46,7679.46,,360,,,2,2,2,2,265000,2,1,1,1,1,,71.0,50%-60%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,5646,7.62,92700,95.32,1896,2429,37
2023,549300TKFZR4QBNE5D40,19740,CO,8005.0,8005081200.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Joint,1,71,2,2,1,1,2,2,2,235000.0,96.5,6.875,0.446,2,14347.06,,6603.06,4713.06,,360,,,2,2,2,2,245000,1,1,3,5,1,,167.0,50%-60%,1,2,1,12.0,,,,1,12.0,,,,2,2,1,2.0,4.0,23.0,41.0,2,4.0,41.0,,,2,2,1,2,2,2,25-34,45-54,No,No,1,1,1,,,,,10,,,,4849,67.75,125500,57.58,1013,1358,39
2023,549300TKFZR4QBNE5D40,99999,GA,13237.0,13237960204.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,195000.0,96.5,6.875,0.503,2,12264.24,,4782.44,,,372,,12,2,1,2,2,195000,2,1,1,1,1,,59.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,3214,80.43,69100,68.36,835,1282,38
2023,549300TKFZR4QBNE5D40,99999,FL,12107.0,12107951200.0,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,3,31,1,2,2,2,255000.0,100.0,,,3,,,,,,372,,12,2,1,2,2,245000,2,1,1,1,1,,86.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,4,,,,5555,27.2,65800,75.53,1676,3233,36
2023,549300TKFZR4QBNE5D40,99999,GA,13011.0,13011970100.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,325000.0,94.349,7.125,0.452,2,17337.07,,8291.14,,,372,,12,2,1,2,2,335000,1,1,3,5,1,,80.0,50%-60%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,4798,17.38,69100,98.8,1569,2288,31
2023,549300TKFZR4QBNE5D40,18880,FL,12131.0,12131950400.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,375000.0,87.328,7.0,0.276,2,24741.27,,13098.55,5721.14,,372,,12,2,1,2,2,415000,2,1,1,1,1,,129.0,50%-60%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,2870,18.08,96900,69.5,919,1372,33
2023,549300TKFZR4QBNE5D40,47260,VA,51115.0,51115951301.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,295000.0,98.0,,,3,,,,,,372,,12,2,1,2,2,305000,2,2,1,1,1,,181.0,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,4,9.0,,,2613,16.23,99800,104.88,1065,1609,41
2023,549300TKFZR4QBNE5D40,99999,TN,47177.0,47177930100.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,145000.0,66.938,6.5,-0.298,2,,,4216.9,214.9,,372,,12,2,1,2,2,215000,2,1,1,1,1,,30.0,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3613,14.81,69500,87.75,1189,1656,44
2023,549300TKFZR4QBNE5D40,12940,LA,22063.0,22063040202.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,195000.0,96.5,7.125,0.965,2,11980.42,,5719.36,3829.36,,360,,,2,2,2,2,195000,1,1,3,5,1,,150.0,20%-<30%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,4976,7.4,82900,134.97,1440,1960,33
2023,549300TKFZR4QBNE5D40,17900,SC,45079.0,45079012000.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,165000.0,96.5,7.5,1.387,2,11240.44,,4365.23,,,372,,12,2,1,2,2,175000,2,1,1,1,1,,52.0,46,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,4610,69.65,83300,111.37,1723,2557,32
2023,549300TKFZR4QBNE5D40,99999,AL,1095.0,1095030206.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,275000.0,75.983,6.875,0.04,2,,,11635.8,5470.8,,372,,12,2,1,2,2,365000,2,1,1,1,1,,74.0,48,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3732,9.62,65700,149.52,1445,2155,21
2023,549300TKFZR4QBNE5D40,25940,SC,45053.0,45053950100.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,32,1,2,2,2,75000.0,39.474,7.625,0.705,2,4769.9,,2945.0,1500.0,,360,,,2,2,2,2,195000,1,1,3,5,1,,43.0,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,5047,54.15,103300,52.31,1416,2417,30
2023,549300TKFZR4QBNE5D40,34980,TN,47021.0,47021070203.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,315000.0,96.5,7.25,0.985,2,19151.43,,11064.5,9174.5,,360,,,2,2,2,2,325000,1,1,3,5,1,,85.0,38,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3763,12.14,100500,85.52,1254,1627,31
2023,549300TKFZR4QBNE5D40,99999,IN,18143.0,18143966900.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,325000.0,89.927,7.125,0.542,2,16461.17,,8302.7,,,372,,12,2,1,2,2,355000,1,1,3,5,1,,101.0,44,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4775,6.16,82700,100.69,1189,1707,36
2023,549300TKFZR4QBNE5D40,45220,FL,12073.0,12073002603.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Joint,3,0,2,2,31,1,2,2,2,335000.0,96.5,,,3,,,,,,372,,12,2,1,2,2,265000,2,1,1,1,1,,125.0,42,2,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,4,5.0,,,4878,57.09,91700,75.49,1089,1717,26
2023,549300TKFZR4QBNE5D40,99999,TN,47081.0,47081950400.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,215000.0,89.005,6.75,0.49,2,16226.22,,9211.94,4217.24,,372,,12,2,1,2,2,235000,2,1,1,1,1,,47.0,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,2132,8.44,69500,91.36,697,1047,37
2023,549300TKFZR4QBNE5D40,17300,TN,47125.0,47125102003.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,295000.0,95.0,7.75,1.369,2,16175.99,,7786.4,5896.4,,360,,,2,2,2,2,305000,1,1,3,5,1,,70.0,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,7422,52.28,73500,90.77,1372,2192,18
2023,549300TKFZR4QBNE5D40,17900,SC,45063.0,45063020801.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Joint,1,71,2,2,1,1,2,2,2,205000.0,95.575,6.875,0.945,2,12709.48,,4986.48,,,372,,12,2,1,2,2,215000,2,1,1,1,1,,75.0,48,1,2,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,1437,30.27,83300,82.31,419,579,27
2023,549300TKFZR4QBNE5D40,99999,IN,18139.0,18139974100.0,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,3,31,1,2,2,2,125000.0,69.441,7.5,0.582,2,6015.34,,3203.63,,,372,,12,2,1,2,2,185000,2,1,1,1,1,,82.0,43,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,2877,2.61,82700,99.57,953,1279,80
2023,549300TKFZR4QBNE5D40,99999,IN,18027.0,18027954501.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,225000.0,100.0,7.625,0.849,2,14744.04,,6414.54,4524.54,,360,,,2,2,2,2,215000,1,1,3,5,1,,112.0,38,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5992,0.93,82700,108.28,1295,1397,27
2023,549300TKFZR4QBNE5D40,36420,OK,40109.0,40109108101.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,275000.0,96.5,6.5,-0.216,2,14688.95,,5976.0,,,372,,12,2,1,2,2,275000,2,1,1,1,1,,111.0,47,1,1,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4298,23.96,85800,259.68,1537,1600,17
2023,549300TKFZR4QBNE5D40,22180,NC,37093.0,37093970108.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,185000.0,96.5,,,3,,,,,,372,,12,2,1,2,2,205000,2,1,1,1,1,,38.0,>60%,1,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,25-34,55-64,No,No,1,1,1,,,,,1,,,,5264,47.17,74300,126.91,1479,2075,25
2023,549300TKFZR4QBNE5D40,99999,TN,47155.0,47155080702.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Male,1,71,2,2,1,1,2,2,2,225000.0,87.445,7.125,0.739,2,12543.14,,5243.94,,,372,,12,2,1,2,2,255000,2,1,1,1,1,,78.0,36,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,4666,7.29,69500,82.27,1737,3054,29
2023,549300TKFZR4QBNE5D40,16860,TN,47115.0,47115050102.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,195000.0,89.022,6.75,0.696,2,14947.5,,8578.26,3850.24,,372,,12,2,1,2,2,215000,2,1,1,1,1,,70.0,30%-<36%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5953,7.14,90700,95.03,1698,2730,37
2023,549300TKFZR4QBNE5D40,17140,IN,18029.0,18029080204.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,255000.0,92.024,6.5,-0.213,2,12947.05,,5707.5,,,372,,12,2,1,2,2,275000,2,1,1,1,1,,95.0,30%-<36%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,1949,6.72,102300,106.13,564,694,28
2023,549300TKFZR4QBNE5D40,34980,TN,47147.0,47147080604.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,215000.0,78.834,7.875,0.97,2,12410.65,,9278.72,4270.5,,372,,12,2,1,2,2,275000,2,1,1,1,1,,71.0,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4095,10.55,100500,89.59,1264,1480,37
2023,549300TKFZR4QBNE5D40,99999,AL,1127.0,1127020900.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,365000.0,95.936,7.25,0.598,2,17592.43,,8961.2,,,372,,12,2,1,2,2,375000,1,1,3,5,1,,163.0,50%-60%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4989,5.29,65700,106.88,1693,2514,28
2023,549300TKFZR4QBNE5D40,34820,SC,45051.0,45051010100.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Joint,1,71,2,2,31,1,2,2,2,185000.0,85.814,7.375,1.236,2,14320.06,,7301.3,2651.3,,372,,12,2,1,2,2,215000,2,1,1,1,1,,108.0,50%-60%,1,3,3,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,>74,No,Yes,1,1,1,,,,,10,,,,2909,28.94,79000,81.56,856,1449,31
2023,549300TKFZR4QBNE5D40,18140,OH,39089.0,39089758601.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,355000.0,94.777,,,3,,,,,,372,,12,2,1,2,2,395000,1,1,3,5,1,,81.0,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,4,,,,2727,7.92,100900,109.89,970,1204,31
2023,549300TKFZR4QBNE5D40,28940,TN,47001.0,47001021201.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,195000.0,96.5,6.875,0.721,2,10935.14,,4691.37,,,372,,12,2,1,2,2,195000,2,1,1,1,1,,61.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4890,10.86,88600,93.96,1373,2040,39
2023,549300TKFZR4QBNE5D40,99999,NC,37173.0,37173960302.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,215000.0,96.5,6.625,0.761,2,15177.59,,7090.3,5200.3,,360,,,2,2,2,2,225000,2,1,1,1,1,,59.0,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3086,20.87,70400,100.67,899,2110,26
2023,549300TKFZR4QBNE5D40,99999,OH,39011.0,39011040200.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,425000.0,93.609,7.125,0.912,2,20870.2,,10210.0,,,372,,12,2,1,2,2,445000,1,1,3,5,1,,111.0,50%-60%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4241,5.59,79500,99.93,1359,1686,45
2023,549300TKFZR4QBNE5D40,22500,SC,45031.0,45031010800.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,135000.0,89.919,6.875,0.184,2,10072.68,,3797.97,,,372,,12,2,1,2,2,145000,2,1,1,1,1,,44.0,38,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,1,1,,,,,10,,,,2678,48.81,73500,100.54,851,1390,37
2023,549300TKFZR4QBNE5D40,23540,FL,12001.0,12001001818.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,3,1,1,2,2,2,345000.0,100.0,,,3,,,,,,372,,12,2,1,2,2,355000,1,1,3,5,1,,109.0,46,1,10,1,12.0,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,4,,,,5548,22.78,83800,119.16,1420,1917,26
2023,549300TKFZR4QBNE5D40,12220,AL,1081.0,1081042104.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,165000.0,96.5,7.25,1.164,2,10871.96,,4602.45,2712.45,,360,,,2,2,2,2,175000,2,1,1,1,1,,75.0,50%-60%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,6246,23.95,83900,105.95,1459,2062,27
