ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2019-05-04,36,48732,642,Self-Employed,Bachelor,16,28720,24,Divorced,1,Rent,372,0.2745423181898687,4,0,0.20761271625124858,0,Other,0,26,18,3362,425,20682,15637,4061.0,0.5816562000725177,7,5045,0.18272,0.17226489635853323,1423.1093290847427,0.4420362790161888,0,51.0
2019-05-05,29,42286,515,Employed,High School,5,24611,48,Married,0,Own,267,0.21365861618361914,2,2,0.18421156185178683,0,Debt Consolidation,1,24,12,4997,1594,31999,55556,3523.8333333333335,0.8601322153570576,2,3958,0.262111,0.2224473114184216,778.6696710819255,0.2967420908334462,0,57.0
2019-05-06,35,78637,489,Employed,High School,14,55617,60,Married,0,Rent,329,0.15592070723059415,5,0,0.3132850536884752,0,Auto,0,29,11,4883,5053,24822,50242,6553.083333333333,0.8237720933772095,4,7100,0.316117,0.37659866472301207,2069.5328711815278,0.3660159270340722,0,53.0
2019-05-07,64,133361,581,Employed,Doctorate,41,78215,12,Divorced,0,Mortgage,581,0.6725822495845062,6,2,0.26459934187600653,0,Education,0,29,14,5997,205,132102,44386,11113.416666666666,0.9626104276846803,7,87716,0.252715,0.26791826799339624,7502.058778833347,0.7273243702881664,0,50.0
2019-05-08,48,22337,609,Employed,Bachelor,27,20199,12,Married,2,Rent,438,0.3586077832738011,2,1,0.0858727066277034,0,Education,1,21,28,1542,1030,95197,155110,1861.4166666666667,0.722694121603134,5,4591,0.180699,0.16389667019497978,1836.3993272132825,1.2218647054913099,0,55.0
2019-05-09,60,15000,576,Employed,Bachelor,39,8454,36,Single,0,Other,337,0.4922459387142659,1,0,0.2333480882414563,0,Home,0,15,11,1329,1027,40134,3120,1250.0,0.7675902628739122,4,37014,0.205454,0.23115025617722196,327.759033732116,0.5318072269856928,0,55.0
2019-05-10,37,28991,575,Employed,Bachelor,12,35709,24,Married,1,Own,585,0.08798797474883685,1,1,0.41466454621186877,1,Home,0,29,4,6530,758,201438,23290,2415.9166666666665,0.8041353534065676,2,178148,0.223209,0.24205485415792882,1891.638293214817,1.0251339904997347,0,68.0
2019-05-11,50,48430,638,Employed,Master,26,55372,60,Divorced,2,Mortgage,462,0.2112746848794915,0,0,0.22059041730040047,0,Auto,0,22,24,7439,148,110355,12141,4035.8333333333335,0.8991068074353868,6,98214,0.24137200000000003,0.25833347937337137,1652.4050306498534,0.5239079159157184,0,48.0
2019-05-12,35,15000,583,Employed,High School,13,41979,84,Married,0,Own,267,0.47539642183416,4,0,0.40757268098516963,0,Debt Consolidation,0,34,27,955,3578,27911,35964,1250.0,0.8947928397557868,5,4300,0.27547900000000003,0.28934155873818124,1170.365867422499,1.1498926939379992,0,59.0
2019-05-13,35,45306,489,Employed,High School,15,46735,48,Divorced,0,Own,198,0.173333653764684,5,0,0.19115750696840336,0,Debt Consolidation,0,21,6,3477,460,567033,774,3775.5,0.7541085932948683,7,566259,0.29723499999999997,0.27385000993902964,1612.410922387469,0.4795155402959791,0,44.0
2019-05-14,49,40572,573,Employed,High School,26,45496,84,Single,3,Mortgage,1000,0.2508308688709263,2,0,0.18926317585012503,0,Debt Consolidation,1,26,28,141,1048,114742,27407,3381.0,0.8849648062637601,4,87335,0.283996,0.2597864455739953,1180.1980094578043,0.6448382163436275,0,55.0
2019-05-15,38,82884,583,Employed,Bachelor,16,6287,48,Single,0,Mortgage,893,0.6173972981206568,2,1,0.37054100712518284,0,Home,0,17,25,1353,712,69003,8804,6907.0,0.7914657314883755,1,60199,0.209787,0.23513436035169766,203.280274508415,0.15872017873293978,1,42.400000000000006
2019-05-16,33,161766,550,Employed,High School,9,22945,24,Widowed,2,Mortgage,396,0.09772365687445887,6,0,0.2949738213752606,0,Education,1,18,17,3756,444,123687,21083,13480.5,0.9211326735302593,4,102604,0.22294499999999998,0.18897218210592798,1155.4802480330193,0.11509070494662804,1,40.800000000000004
2019-05-17,35,91901,571,Employed,Master,14,9803,60,Married,1,Own,676,0.22566417039776887,0,0,0.2845180242413365,0,Debt Consolidation,0,28,11,3748,1728,24143,41641,4279.75,0.6541633411062386,4,5709,0.22930300000000003,0.18604033544191081,252.16416130285384,0.21687345319302617,1,40.800000000000004
2019-05-18,35,83993,448,Employed,High School,14,29126,96,Married,1,Mortgage,640,0.3835586697235983,3,0,0.11720761997815493,0,Home,0,33,8,7975,970,117733,20782,6999.416666666667,0.7070223638570203,7,96951,0.34012600000000004,0.3583695712202948,924.6643384244649,0.22354210542656622,0,48.0
2019-05-19,48,58291,599,Employed,High School,25,26987,36,Married,1,Other,384,0.39939170364749144,4,1,0.3615140973029483,0,Other,0,27,8,5686,3487,24555,30777,4857.583333333333,0.9864087142704724,7,3418,0.212487,0.19308965098977213,993.4567713496383,0.2835683254052197,0,55.0
2019-05-20,49,99782,621,Employed,Bachelor,24,12700,48,Married,4,Other,267,0.10593361627804589,3,0,0.20907906532593742,0,Home,0,30,14,3381,212,13089,6779,8315.166666666666,0.6703529736086824,2,6310,0.19720000000000001,0.15776,358.4662618191436,0.07521993086758857,1,37.6
2019-05-21,54,50340,641,Employed,Bachelor,32,30345,36,Married,0,Rent,475,0.42723964816825677,4,0,0.3237715811197897,0,Education,0,24,19,1140,358,90675,1990,4195.0,0.964830559086187,8,88685,0.19484500000000002,0.18852699772013687,1110.068294732154,0.3778470309254241,0,50.0
2019-05-22,40,259415,607,Employed,Master,16,29902,48,Divorced,3,Rent,540,0.5120351980981124,3,2,0.2946130718437234,0,Education,0,23,27,2722,760,83851,53457,21617.916666666668,0.8796125797699793,5,30394,0.22140200000000002,0.18742923160830346,890.0220102541628,0.06614985302719562,1,38.400000000000006
2019-05-23,57,55982,622,Employed,Associate,33,25211,60,Married,1,Own,540,0.041090419241239046,6,0,0.602271725244232,0,Auto,1,28,4,219,817,18918,8202,4665.166666666667,0.9066404985530392,3,10716,0.21921100000000004,0.20479233118589396,674.6776385549776,0.2603717563263144,0,63.0
2019-05-24,49,47749,642,Employed,Master,26,14611,36,Divorced,0,Own,520,0.22433109518092798,2,1,0.10208981648313957,0,Debt Consolidation,1,25,4,1114,533,26589,35647,3979.0833333333335,0.7813529695767618,5,1851,0.17861100000000002,0.15025064815792818,506.6744736320002,0.2580178366789671,0,57.0
2019-05-25,38,108499,625,Employed,High School,18,21076,60,Married,4,Rent,376,0.09521604705514625,1,0,0.28483625154706665,0,Auto,0,23,9,3871,192,18481,16352,5135.916666666667,0.7906236008122121,9,2129,0.21357600000000004,0.2507195853984827,619.4979345506614,0.1938306244358835,0,48.0
2019-05-26,26,19404,517,Employed,High School,3,11919,60,Married,2,Rent,825,0.4008557470460521,2,1,0.2942199475297886,0,Home,0,21,20,1443,575,33524,16443,1617.0,0.8185429569409954,6,17081,0.258419,0.23260041811143975,337.78536238640095,0.7191004096390853,0,55.0
2019-05-27,44,47722,498,Employed,Bachelor,25,11429,48,Married,0,Other,146,0.18209184238813284,4,0,0.2542733074626822,0,Home,0,26,29,4245,1586,16579,6453,3976.8333333333335,0.9393859738940545,7,10126,0.25742899999999996,0.2652784916214072,388.7568878788538,0.13446801589510593,1,41.6
2019-05-28,31,42822,574,Employed,High School,8,56245,48,Married,3,Rent,383,0.5317343590971888,2,1,0.16579933996600876,0,Home,0,22,5,840,1625,18779,31497,3568.5,0.9130382887672877,7,1432,0.264245,0.24772868417483154,1857.8045961288447,0.6279401978783367,0,54.0
2019-05-29,50,59680,575,Employed,High School,26,16233,48,Married,3,Rent,160,0.3488550407598067,2,2,0.07925348039748094,0,Home,0,20,1,3181,680,111627,38511,4973.333333333333,0.653148373613292,5,73116,0.22373300000000002,0.23177413477269754,521.8706918073666,0.13710536698539544,0,52.0
2019-05-30,33,43408,582,Employed,High School,11,7643,60,Married,1,Rent,170,0.3541936625556869,6,0,0.3250752392109822,0,Home,0,32,28,1780,3725,18856,11195,3617.3333333333335,0.813985324698718,6,7661,0.22164300000000003,0.2254779356224702,213.47868834232983,0.10601143245733409,1,44.0
2019-05-31,33,49356,609,Employed,Bachelor,11,20913,48,Married,0,Rent,229,0.45253596993768175,4,0,0.08576273500351457,0,Home,0,20,26,14024,771,38487,26595,4113.0,0.7372224651772267,5,11892,0.211413,0.2344048040930092,675.3494913903945,0.21987587925854474,0,49.0
2019-06-01,64,67469,669,Employed,Bachelor,42,46409,24,Single,3,Rent,474,0.005424485362244362,3,2,0.19307845452970313,0,Debt Consolidation,0,22,1,5619,3906,144079,13239,5622.416666666667,0.8058603120614745,3,130840,0.186909,0.1495272,2249.1744841332825,0.48434234699787143,0,43.0
2019-06-02,23,69452,573,Employed,Bachelor,0,23318,36,Married,2,Own,660,0.20625938565997992,4,1,0.12932348727287565,0,Home,0,20,20,431,660,167187,129608,5787.666666666667,0.6329157544342604,6,37579,0.22181800000000002,0.2126419756111188,881.6734596382637,0.2663721925309446,0,50.0
2019-06-03,31,155780,635,Employed,Doctorate,7,36609,24,Married,2,Rent,223,0.16163584459402455,3,2,0.18357220257848494,0,Other,0,27,21,6044,171,74139,4932,12981.666666666666,0.8468453555530805,3,69207,0.194109,0.18722423167985958,1840.4757029139284,0.15895306480271626,1,33.6
2019-06-04,27,34212,446,Employed,High School,7,23139,48,Married,0,Mortgage,385,0.3947898759597614,4,0,0.17049093736747228,0,Home,0,23,21,3260,341,12423,75870,2851.0,0.866270707494192,8,4911,0.295139,0.2967387588717426,828.7594642309649,0.4257311344198404,0,51.0
2019-06-05,47,25670,597,Employed,Associate,27,13893,96,Divorced,4,Own,194,0.29825957920898843,1,1,0.5720734818710187,0,Other,0,31,16,321,1624,40916,102296,2139.1666666666665,0.7652219832686866,2,7316,0.250393,0.2394835545894266,326.19750475490787,0.24317764149041274,0,60.0
2019-06-06,39,58794,542,Employed,Master,15,57120,24,Single,0,Rent,339,0.7623699421718048,4,0,0.31091754859383774,0,Auto,1,25,7,1413,569,140079,138123,4899.5,0.8675340467780526,5,1956,0.26112,0.273864751559604,3117.4013150352316,0.7054600091918015,0,63.0
2019-06-07,56,62754,606,Employed,Associate,33,25625,36,Divorced,1,Rent,264,0.29459667829086333,5,1,0.04266085214805258,0,Auto,0,27,27,3654,1415,55593,11818,5229.5,0.863288216625164,4,43775,0.207625,0.23610774501254977,1000.1124571087464,0.24172721237379222,0,47.0
2019-06-08,48,56103,597,Unemployed,Master,25,17641,84,Married,2,Mortgage,872,0.4347192017946722,6,1,0.31986455735074865,0,Other,0,22,17,7891,1404,37532,8075,4675.25,0.4548105539573613,2,29457,0.244141,0.23666515960027149,431.5935664521633,0.2788286330040454,0,58.0
2019-06-09,31,18802,595,Employed,Associate,7,10689,24,Married,0,Mortgage,618,0.46717828368531716,3,0,0.02214543355611174,0,Home,0,23,28,5838,444,48536,67858,1566.8333333333333,0.8426456023880741,4,3173,0.188189,0.18688526071983627,537.2015268845951,0.7372842422409925,0,53.0
2019-06-10,18,31535,470,Self-Employed,Bachelor,0,22875,48,Married,0,Other,144,0.2560147944898628,2,1,0.7015951315587328,0,Auto,0,34,25,487,1156,20012,5008,2627.9166666666665,0.7229812307339571,5,15004,0.282875,0.3107401513408785,837.9874830914495,0.3736752749991246,0,60.0
2019-06-11,41,106808,613,Employed,High School,17,23951,48,Single,3,Mortgage,214,0.016782515947968858,2,3,0.5214694208646166,0,Auto,0,24,27,4447,5729,67385,14802,4547.083333333333,0.8696016690440979,7,52583,0.212451,0.2278130894266897,764.797889560342,0.21525840144275826,0,51.0
2019-06-12,49,50499,622,Employed,Bachelor,25,15352,108,Married,0,Mortgage,210,0.1122550986026145,6,2,0.21892717716348886,0,Home,0,26,14,2807,1265,20832,13983,4208.25,0.8689439468352631,5,6849,0.24935200000000002,0.22588152203328066,333.4803255875071,0.12914639709796402,1,38.400000000000006
2019-06-13,41,176997,596,Employed,High School,20,13909,60,Married,0,Own,423,0.3549447919261236,8,0,0.27474510085453124,0,Education,0,35,23,1824,379,46406,155794,14749.75,0.8110786706416816,5,8604,0.22090900000000002,0.22147179366523742,385.31627626035635,0.05480203232328387,1,40.0
2019-06-14,45,188953,626,Employed,Master,22,8483,48,Married,1,Rent,558,0.3241373765706534,0,2,0.14111806284320946,0,Home,0,26,28,3800,277,42047,17080,15746.083333333334,0.8565106749353268,4,24967,0.190483,0.1571112349553785,239.15740429569632,0.05062575800092275,1,36.0
2019-06-15,32,51749,532,Self-Employed,Master,8,55401,48,Married,5,Rent,195,0.11613002080609225,4,4,0.5275533371530808,0,Home,0,28,23,1629,3073,5101,13764,4312.416666666667,0.907597524752041,2,6792,0.284401,0.27291325317941567,1908.4446295167172,0.4877647018145395,0,58.0
2019-06-16,27,34754,487,Employed,Bachelor,5,20853,12,Married,2,Mortgage,574,0.2276557877389126,0,1,0.5058279447144711,0,Home,0,21,2,2236,816,65247,17211,2896.1666666666665,0.7853100265855365,6,48036,0.242353,0.25726266591751756,1989.313436004712,0.8850711064066451,0,63.0
2019-06-17,47,45819,487,Employed,Bachelor,24,26307,36,Married,1,Own,260,0.346254247564226,1,1,0.42580013736951294,0,Other,0,14,16,6631,194,14056,13119,3818.25,0.8178945305844102,3,3800,0.267807,0.2848705867179073,1095.0859128739378,0.35489711592324696,0,57.0
2019-06-18,40,18962,518,Employed,Associate,16,16600,36,Married,1,Mortgage,254,0.2666467009120036,2,0,0.05372130123787472,0,Auto,0,30,27,1019,1129,76329,28275,1580.1666666666667,0.8235384024541962,6,48054,0.2426,0.24117486277558556,652.2897946011129,0.5735406357564262,0,52.0
2019-06-19,42,41613,507,Self-Employed,Bachelor,20,9687,48,Married,1,Rent,430,0.05871818090536592,4,0,0.45001270910687485,1,Debt Consolidation,0,23,8,8605,1425,475779,24443,3467.75,0.577211447603777,6,451336,0.251187,0.23277542461776682,311.95747805368495,0.21395933330075265,1,51.2
2019-06-20,37,29721,556,Employed,Associate,17,17375,36,Married,3,Mortgage,205,0.29114870079752886,1,2,0.3931506163346241,0,Education,0,21,1,1714,755,44871,45846,2476.75,0.8591089089005535,7,5145,0.224375,0.22186208209260766,665.2340470962304,0.35136127873068757,0,60.0
2019-06-21,39,16041,535,Self-Employed,High School,15,24731,72,Married,0,Mortgage,449,0.2592168258599575,1,0,0.2862454852601015,0,Debt Consolidation,0,25,19,2693,2051,31433,38525,1336.75,0.5294574341175106,7,9320,0.272231,0.26174471815054495,684.1167035979279,0.8476653851490016,0,55.0
2019-06-22,36,17780,556,Employed,High School,16,24632,48,Married,1,Rent,373,0.18879088948428252,2,0,0.2892286197655706,0,Home,0,36,25,1726,1417,12833,4886,1481.6666666666667,0.955118512754292,4,7947,0.24163199999999999,0.20456242287049875,755.5613474816402,0.761683699087721,0,53.0
2019-06-23,54,82647,647,Employed,Bachelor,33,18323,24,Widowed,3,Rent,278,0.561610104978337,5,0,0.4163832199518329,1,Education,0,21,8,294,1091,55897,16173,6887.25,0.842132281864171,9,39724,0.169823,0.17523496969158764,910.5462841620899,0.17257196764486404,0,66.0
2019-06-24,30,15000,567,Employed,Master,5,26070,36,Married,0,Other,112,0.11745382643394428,4,0,0.37321099010532893,1,Debt Consolidation,0,38,29,2793,1544,48598,64540,1250.0,0.8874041841389081,5,7395,0.22757,0.2119532988989454,984.8055005972013,0.8774444004777612,0,67.0
2019-06-25,60,22989,613,Employed,Master,36,17373,24,Divorced,0,Mortgage,554,0.11246885121987249,4,1,0.14843029895650525,0,Auto,0,20,7,1803,263,167247,33659,1915.75,0.6991903595224992,7,133588,0.18587299999999998,0.18723273677397145,873.4149197841671,0.7450945685941104,0,45.0
2019-06-26,41,61404,534,Employed,Associate,18,15624,60,Single,1,Own,442,0.3263684770598084,4,0,0.3179512010035883,0,Home,0,21,1,1427,1064,101390,27844,5117.0,0.9150395790173856,5,73546,0.253624,0.24886547778667267,457.546459918394,0.1757956732300946,0,56.0
2019-06-27,52,32452,631,Employed,High School,31,27931,72,Married,1,Own,558,0.0625168888211351,5,1,0.3458930384685405,0,Other,0,20,15,4743,1467,140996,14232,2704.3333333333335,0.8923687649183227,1,126764,0.22743100000000002,0.22708413651931855,713.5905882598187,0.470204827410262,0,47.0
2019-06-28,29,15233,495,Employed,Bachelor,4,26329,48,Married,2,Other,392,0.40479146087948936,2,0,0.1358033430407367,0,Education,0,29,17,2770,435,22858,7763,1269.4166666666667,0.9956187863656256,7,15095,0.273829,0.2190632,828.1850516143616,0.9612171351258674,0,53.0
2019-06-29,52,58250,447,Employed,Bachelor,29,20627,48,Married,2,Rent,425,0.3670122005492711,4,1,0.22935984896499798,0,Education,0,12,7,1227,616,122062,7161,4854.166666666667,0.7482886128013658,5,114901,0.29212699999999997,0.3171280277784132,763.3841565262313,0.24481733696677727,0,49.0
2019-06-30,38,27595,549,Employed,Master,18,43280,12,Married,1,Rent,140,0.16864845522679509,3,5,0.3371032701446478,0,Auto,0,21,6,1363,125,29630,3552,2299.5833333333335,0.6319205973125664,2,26078,0.23378,0.23449559310322218,4081.0191038267712,1.8355582259801142,0,57.0
2019-07-01,40,23127,490,Unemployed,Bachelor,16,25943,72,Married,2,Rent,398,0.08238631302684048,3,1,0.30701076839361024,0,Debt Consolidation,0,19,8,1927,2141,158091,2314,1927.25,0.844956385862499,4,155777,0.29594299999999996,0.30710339612986404,792.3921995801586,0.617663613739867,0,55.0
2019-07-02,48,64605,597,Employed,Bachelor,27,24574,48,Married,1,Rent,668,0.27630217550416475,0,1,0.30637995710847976,0,Debt Consolidation,0,15,14,1097,620,68464,68758,5383.75,0.900596196018238,8,3663,0.22107400000000002,0.21468101478503318,767.1516885637682,0.2665710125031378,0,54.0
2019-07-03,43,49572,538,Employed,High School,21,29194,60,Widowed,1,Mortgage,1144,0.3834716295430303,5,2,0.10559658978731432,0,Home,0,22,16,2992,950,44460,10907,4131.0,0.9207485719651352,4,33553,0.265194,0.22778375289585104,819.2795416954021,0.4752552751622857,0,51.0
2019-07-04,44,162447,594,Employed,Bachelor,19,17236,72,Married,3,Mortgage,586,0.3925136175814609,3,2,0.2528823293685008,0,Home,0,28,11,3809,2399,32910,36513,13537.25,0.9137161099604172,2,1433,0.235236,0.25517558378427196,469.7780493965333,0.07799058519245293,1,40.0
2019-07-05,32,49163,524,Employed,Associate,14,20085,48,Married,2,Other,636,0.2915651216661001,7,0,0.5415773281576424,0,Home,0,20,22,1359,480,52230,6340,4096.916666666667,0.8624508133155316,3,45890,0.253085,0.24913287073799664,664.9899080740213,0.3175534222258254,0,59.0
2019-07-06,30,39151,593,Employed,High School,10,17138,24,Single,2,Rent,431,0.23404260549311157,4,1,0.18834218897960034,0,Debt Consolidation,0,25,1,10668,4160,81718,40111,3262.5833333333335,0.8760490064608614,5,41607,0.195638,0.19269705995680306,866.1502590229369,0.39758379372877434,0,55.0
2019-07-07,47,116926,550,Employed,Bachelor,23,20572,48,Divorced,2,Rent,426,0.4751466890339341,5,4,0.23187044655253627,0,Home,0,24,6,11440,490,97106,5681,9743.833333333334,0.6580041902254021,3,91425,0.240572,0.24080577087061977,671.6016874601836,0.11264577809488227,1,41.6
2019-07-08,46,38003,598,Employed,Bachelor,24,16463,60,Married,4,Mortgage,187,0.36206813278986144,2,1,0.15023713829607435,0,Home,0,26,18,2143,429,17431,84293,3166.9166666666665,0.8751079648136549,4,3153,0.22246300000000002,0.25825452102983376,491.21017595263646,0.2141547275591832,0,51.0
2019-07-09,50,53701,629,Employed,Associate,29,33174,120,Married,2,Own,129,0.4423447728601668,1,0,0.07185452975046519,0,Home,1,24,23,3400,2506,27932,12713,4475.083333333333,0.7018545664321904,3,15219,0.27367400000000003,0.2780352382980677,821.1977171260652,0.21233073137395547,0,54.0
2019-07-10,45,127134,583,Employed,Associate,23,18392,36,Divorced,2,Mortgage,313,0.40154959930901485,1,1,0.01468277636963074,0,Other,0,26,8,587,334,44041,131170,10594.5,0.9522668524025385,3,1880,0.211892,0.23431678294060457,716.0938669599368,0.09713472716597639,1,40.0
2019-07-11,24,75663,538,Employed,Bachelor,1,25147,60,Married,1,Mortgage,525,0.16037510279696632,4,0,0.4775645329829399,0,Debt Consolidation,0,37,17,6052,2738,131633,43714,6305.25,0.86480457925961,6,87919,0.261147,0.26902553344683394,766.4079224841116,0.20481470559995427,0,53.0
2019-07-12,57,42780,512,Employed,Associate,36,33263,60,Married,2,Mortgage,748,0.47587259412979266,3,1,0.30003814377048843,0,Debt Consolidation,0,24,24,9940,269,15876,8878,3565.0,0.8665947023732192,6,6998,0.282263,0.2812786591606251,1038.2382044538178,0.5010485846995282,0,56.0
